NT,Dt,QmT,TT,C,Si,Mn,P,Cr,Mo,RedRatio,dA
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.21,-4.575345838200093,-0.5816925844522135,0.015,0.59,0.21,2.5394042681516793,0.008
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.23,-3.106099627423881,-0.8908267046872109,0.008,0.55,0.18,2.61230186476297,0.07
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.17,-4.908708737779534,-0.7655851221910385,0.002,0.45,0.16,2.5394042681516793,0.017
930,2.772588722239781,0.0999066326104244,1414467.9562357878,0.21,-4.575345838200093,-0.5816925844522135,0.015,0.59,0.21,2.5394042681516793,0.008
930,2.772588722239781,0.0999066326104244,1414467.9562357878,0.23,-3.106099627423881,-0.8908267046872109,0.008,0.55,0.18,2.61230186476297,0.07
930,2.772588722239781,0.0999066326104244,1414467.9562357878,0.17,-4.908708737779534,-0.7655851221910385,0.002,0.45,0.16,2.5394042681516793,0.017
930,3.265759410767051,0.0999066326104244,745173.7793464197,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.265759410767051,0.0999066326104244,745173.7793464197,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.265759410767051,0.0999066326104244,745173.7793464197,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.828641396489095,0.0999066326104244,745173.7793464197,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.828641396489095,0.0999066326104244,745173.7793464197,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.828641396489095,0.0999066326104244,745173.7793464197,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.5779478934066544,0.0999066326104244,1414467.9562357878,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.5779478934066544,0.0999066326104244,1414467.9562357878,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.5779478934066544,0.0999066326104244,1414467.9562357878,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,3.927896354584436,0.0999066326104244,745173.7793464197,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,3.927896354584436,0.0999066326104244,745173.7793464197,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,3.927896354584436,0.0999066326104244,745173.7793464197,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
